area_name,area_code,date,new_deaths,total_deaths
Newham,E09000025,2022-06-23,0,788
Redbridge,E09000026,2022-06-23,0,930
Richmond upon Thames,E09000027,2022-06-23,0,371
Southwark,E09000028,2022-06-23,0,485
Sutton,E09000029,2022-06-23,0,569
Tower Hamlets,E09000030,2022-06-23,0,488
Waltham Forest,E09000031,2022-06-23,0,635
Wandsworth,E09000032,2022-06-23,0,589
Westminster,E09000033,2022-06-23,0,405
Barking and Dagenham,E09000002,2022-06-24,0,591
Barnet,E09000003,2022-06-24,0,949
Bexley,E09000004,2022-06-24,0,732
Brent,E09000005,2022-06-24,0,897
Bromley,E09000006,2022-06-24,2,781
Camden,E09000007,2022-06-24,0,362
Croydon,E09000008,2022-06-24,1,1043
Ealing,E09000009,2022-06-24,0,839
Enfield,E09000010,2022-06-24,0,757
Greenwich,E09000011,2022-06-24,0,579
Hackney and City of London,E09000012,2022-06-24,0,566
Hammersmith and Fulham,E09000013,2022-06-24,0,323
Haringey,E09000014,2022-06-24,0,507
Harrow,E09000015,2022-06-24,0,645
Havering,E09000016,2022-06-24,1,1044
Hillingdon,E09000017,2022-06-24,1,777
Hounslow,E09000018,2022-06-24,0,708
Islington,E09000019,2022-06-24,0,377
Kensington and Chelsea,E09000020,2022-06-24,0,306
Kingston upon Thames,E09000021,2022-06-24,0,400
Lambeth,E09000022,2022-06-24,0,643
Lewisham,E09000023,2022-06-24,0,686
Merton,E09000024,2022-06-24,0,505
Newham,E09000025,2022-06-24,0,788
Redbridge,E09000026,2022-06-24,0,930
Richmond upon Thames,E09000027,2022-06-24,0,371
Southwark,E09000028,2022-06-24,0,485
Sutton,E09000029,2022-06-24,0,569
Tower Hamlets,E09000030,2022-06-24,0,488
Waltham Forest,E09000031,2022-06-24,0,635
Wandsworth,E09000032,2022-06-24,0,589
Westminster,E09000033,2022-06-24,0,405
Barking and Dagenham,E09000002,2022-06-25,2,593
Barnet,E09000003,2022-06-25,2,951
Bexley,E09000004,2022-06-25,1,733
Brent,E09000005,2022-06-25,0,897
Bromley,E09000006,2022-06-25,1,782
Camden,E09000007,2022-06-25,0,362
Croydon,E09000008,2022-06-25,0,1043
Ealing,E09000009,2022-06-25,1,840
Enfield,E09000010,2022-06-25,0,757
Greenwich,E09000011,2022-06-25,1,580
Hackney and City of London,E09000012,2022-06-25,0,566
Hammersmith and Fulham,E09000013,2022-06-25,0,323
Haringey,E09000014,2022-06-25,0,507
Harrow,E09000015,2022-06-25,0,645
Havering,E09000016,2022-06-25,0,1044
Hillingdon,E09000017,2022-06-25,0,777
Hounslow,E09000018,2022-06-25,0,708
Islington,E09000019,2022-06-25,0,377
Kensington and Chelsea,E09000020,2022-06-25,0,306
Kingston upon Thames,E09000021,2022-06-25,1,401
Lambeth,E09000022,2022-06-25,0,643
Lewisham,E09000023,2022-06-25,0,686
Merton,E09000024,2022-06-25,0,505
Newham,E09000025,2022-06-25,0,788
Redbridge,E09000026,2022-06-25,0,930
Richmond upon Thames,E09000027,2022-06-25,0,371
Southwark,E09000028,2022-06-25,0,485
Sutton,E09000029,2022-06-25,0,569
Tower Hamlets,E09000030,2022-06-25,0,488
Waltham Forest,E09000031,2022-06-25,0,635
Wandsworth,E09000032,2022-06-25,0,589
Westminster,E09000033,2022-06-25,0,405
Barking and Dagenham,E09000002,2022-06-26,0,593
Barnet,E09000003,2022-06-26,1,952
Bexley,E09000004,2022-06-26,0,733
Brent,E09000005,2022-06-26,0,897
Bromley,E09000006,2022-06-26,1,783
Camden,E09000007,2022-06-26,1,363
Croydon,E09000008,2022-06-26,0,1043
Ealing,E09000009,2022-06-26,0,840
Enfield,E09000010,2022-06-26,0,757
Greenwich,E09000011,2022-06-26,0,580
Hackney and City of London,E09000012,2022-06-26,0,566
Hammersmith and Fulham,E09000013,2022-06-26,0,323
Haringey,E09000014,2022-06-26,0,507
Harrow,E09000015,2022-06-26,0,645
Havering,E09000016,2022-06-26,1,1045
Hillingdon,E09000017,2022-06-26,0,777
Hounslow,E09000018,2022-06-26,0,708
Islington,E09000019,2022-06-26,0,377
Kensington and Chelsea,E09000020,2022-06-26,0,306
Kingston upon Thames,E09000021,2022-06-26,0,401
Lambeth,E09000022,2022-06-26,0,643
Lewisham,E09000023,2022-06-26,1,687
Merton,E09000024,2022-06-26,0,505
Newham,E09000025,2022-06-26,0,788
Redbridge,E09000026,2022-06-26,1,931
Richmond upon Thames,E09000027,2022-06-26,0,371
Southwark,E09000028,2022-06-26,0,485
Sutton,E09000029,2022-06-26,0,569
Tower Hamlets,E09000030,2022-06-26,0,488
Waltham Forest,E09000031,2022-06-26,0,635
Wandsworth,E09000032,2022-06-26,0,589
Westminster,E09000033,2022-06-26,0,405
Barking and Dagenham,E09000002,2022-06-27,0,593
Barnet,E09000003,2022-06-27,0,952
Bexley,E09000004,2022-06-27,0,733
Brent,E09000005,2022-06-27,0,897
Bromley,E09000006,2022-06-27,2,785
Camden,E09000007,2022-06-27,0,363
Croydon,E09000008,2022-06-27,0,1043
Ealing,E09000009,2022-06-27,0,840
Enfield,E09000010,2022-06-27,0,757
Greenwich,E09000011,2022-06-27,0,580
Hackney and City of London,E09000012,2022-06-27,0,566
Hammersmith and Fulham,E09000013,2022-06-27,0,323
Haringey,E09000014,2022-06-27,0,507
Harrow,E09000015,2022-06-27,1,646
Havering,E09000016,2022-06-27,1,1046
Hillingdon,E09000017,2022-06-27,0,777
Hounslow,E09000018,2022-06-27,0,708
Islington,E09000019,2022-06-27,0,377
Kensington and Chelsea,E09000020,2022-06-27,0,306
Kingston upon Thames,E09000021,2022-06-27,0,401
Lambeth,E09000022,2022-06-27,0,643
Lewisham,E09000023,2022-06-27,1,688
Merton,E09000024,2022-06-27,0,505
Newham,E09000025,2022-06-27,0,788
Redbridge,E09000026,2022-06-27,0,931
Richmond upon Thames,E09000027,2022-06-27,0,371
Southwark,E09000028,2022-06-27,0,485
Sutton,E09000029,2022-06-27,0,569
Tower Hamlets,E09000030,2022-06-27,1,489
Waltham Forest,E09000031,2022-06-27,0,635
Wandsworth,E09000032,2022-06-27,1,590
Westminster,E09000033,2022-06-27,0,405
Barking and Dagenham,E09000002,2022-06-28,0,593
Barnet,E09000003,2022-06-28,0,952
Bexley,E09000004,2022-06-28,0,733
Brent,E09000005,2022-06-28,0,897
Bromley,E09000006,2022-06-28,0,785
Camden,E09000007,2022-06-28,0,363
Croydon,E09000008,2022-06-28,2,1045
Ealing,E09000009,2022-06-28,0,840
Enfield,E09000010,2022-06-28,1,758
Greenwich,E09000011,2022-06-28,0,580
Hackney and City of London,E09000012,2022-06-28,0,566
Hammersmith and Fulham,E09000013,2022-06-28,0,323
Haringey,E09000014,2022-06-28,1,508
Harrow,E09000015,2022-06-28,0,646
Havering,E09000016,2022-06-28,0,1046
Hillingdon,E09000017,2022-06-28,0,777
Hounslow,E09000018,2022-06-28,0,708
Islington,E09000019,2022-06-28,0,377
Kensington and Chelsea,E09000020,2022-06-28,0,306
Kingston upon Thames,E09000021,2022-06-28,0,401
Lambeth,E09000022,2022-06-28,0,643
Lewisham,E09000023,2022-06-28,0,688
Merton,E09000024,2022-06-28,0,505
Newham,E09000025,2022-06-28,0,788
Redbridge,E09000026,2022-06-28,0,931
Richmond upon Thames,E09000027,2022-06-28,0,371
Southwark,E09000028,2022-06-28,0,485
Sutton,E09000029,2022-06-28,0,569
Tower Hamlets,E09000030,2022-06-28,0,489
Waltham Forest,E09000031,2022-06-28,0,635
Wandsworth,E09000032,2022-06-28,0,590
Westminster,E09000033,2022-06-28,0,405
Barking and Dagenham,E09000002,2022-06-29,0,593
Barnet,E09000003,2022-06-29,1,953
Bexley,E09000004,2022-06-29,1,734
Brent,E09000005,2022-06-29,1,898
Bromley,E09000006,2022-06-29,0,785
Camden,E09000007,2022-06-29,0,363
Croydon,E09000008,2022-06-29,0,1045
Ealing,E09000009,2022-06-29,0,840
Enfield,E09000010,2022-06-29,0,758
Greenwich,E09000011,2022-06-29,1,581
Hackney and City of London,E09000012,2022-06-29,0,566
Hammersmith and Fulham,E09000013,2022-06-29,2,325
Haringey,E09000014,2022-06-29,0,508
Harrow,E09000015,2022-06-29,0,646
Havering,E09000016,2022-06-29,1,1047
Hillingdon,E09000017,2022-06-29,1,778
Hounslow,E09000018,2022-06-29,0,708
Islington,E09000019,2022-06-29,1,378
Kensington and Chelsea,E09000020,2022-06-29,0,306
Kingston upon Thames,E09000021,2022-06-29,1,402
Lambeth,E09000022,2022-06-29,0,643
Lewisham,E09000023,2022-06-29,0,688
Merton,E09000024,2022-06-29,0,505
Newham,E09000025,2022-06-29,1,789
Redbridge,E09000026,2022-06-29,0,931
Richmond upon Thames,E09000027,2022-06-29,0,371
Southwark,E09000028,2022-06-29,0,485
Sutton,E09000029,2022-06-29,0,569
Tower Hamlets,E09000030,2022-06-29,0,489
Waltham Forest,E09000031,2022-06-29,1,636
Wandsworth,E09000032,2022-06-29,0,590
Westminster,E09000033,2022-06-29,0,405
Barking and Dagenham,E09000002,2022-06-30,1,594
Barnet,E09000003,2022-06-30,0,953
Bexley,E09000004,2022-06-30,0,734
Brent,E09000005,2022-06-30,0,898
Bromley,E09000006,2022-06-30,1,786
Camden,E09000007,2022-06-30,0,363
Croydon,E09000008,2022-06-30,0,1045
Ealing,E09000009,2022-06-30,0,840
Enfield,E09000010,2022-06-30,0,758
Greenwich,E09000011,2022-06-30,0,581
Hackney and City of London,E09000012,2022-06-30,0,566
Hammersmith and Fulham,E09000013,2022-06-30,0,325
Haringey,E09000014,2022-06-30,1,509
Harrow,E09000015,2022-06-30,0,646
Havering,E09000016,2022-06-30,0,1047
Hillingdon,E09000017,2022-06-30,0,778
Hounslow,E09000018,2022-06-30,1,709
Islington,E09000019,2022-06-30,0,378
Kensington and Chelsea,E09000020,2022-06-30,1,307
Kingston upon Thames,E09000021,2022-06-30,0,402
Lambeth,E09000022,2022-06-30,0,643
Lewisham,E09000023,2022-06-30,0,688
Merton,E09000024,2022-06-30,0,505
Newham,E09000025,2022-06-30,0,789
Redbridge,E09000026,2022-06-30,0,931
Richmond upon Thames,E09000027,2022-06-30,0,371
Southwark,E09000028,2022-06-30,1,486
Sutton,E09000029,2022-06-30,0,569
Tower Hamlets,E09000030,2022-06-30,0,489
Waltham Forest,E09000031,2022-06-30,0,636
Wandsworth,E09000032,2022-06-30,0,590
Westminster,E09000033,2022-06-30,1,406
Barking and Dagenham,E09000002,2022-07-01,0,594
Barnet,E09000003,2022-07-01,1,954
Bexley,E09000004,2022-07-01,0,734
Brent,E09000005,2022-07-01,1,899
Bromley,E09000006,2022-07-01,0,786
Camden,E09000007,2022-07-01,0,363
Croydon,E09000008,2022-07-01,0,1045
Ealing,E09000009,2022-07-01,0,840
Enfield,E09000010,2022-07-01,1,759
Greenwich,E09000011,2022-07-01,0,581
Hackney and City of London,E09000012,2022-07-01,0,566
Hammersmith and Fulham,E09000013,2022-07-01,0,325
Haringey,E09000014,2022-07-01,0,509
Harrow,E09000015,2022-07-01,0,646
Havering,E09000016,2022-07-01,0,1047
Hillingdon,E09000017,2022-07-01,1,779
Hounslow,E09000018,2022-07-01,0,709
Islington,E09000019,2022-07-01,0,378
Kensington and Chelsea,E09000020,2022-07-01,0,307
Kingston upon Thames,E09000021,2022-07-01,0,402
Lambeth,E09000022,2022-07-01,0,643
Lewisham,E09000023,2022-07-01,0,688
Merton,E09000024,2022-07-01,0,505
Newham,E09000025,2022-07-01,0,789
Redbridge,E09000026,2022-07-01,0,931
Richmond upon Thames,E09000027,2022-07-01,0,371
Southwark,E09000028,2022-07-01,0,486
Sutton,E09000029,2022-07-01,0,569
Tower Hamlets,E09000030,2022-07-01,0,489
Waltham Forest,E09000031,2022-07-01,0,636
Wandsworth,E09000032,2022-07-01,1,591
Westminster,E09000033,2022-07-01,0,406
Barking and Dagenham,E09000002,2022-07-02,0,594
Barnet,E09000003,2022-07-02,0,954
Bexley,E09000004,2022-07-02,1,735
Brent,E09000005,2022-07-02,0,899
Bromley,E09000006,2022-07-02,0,786
Camden,E09000007,2022-07-02,0,363
Croydon,E09000008,2022-07-02,1,1046
Ealing,E09000009,2022-07-02,0,840
Enfield,E09000010,2022-07-02,0,759
Greenwich,E09000011,2022-07-02,1,582
Hackney and City of London,E09000012,2022-07-02,1,567
Hammersmith and Fulham,E09000013,2022-07-02,0,325
Haringey,E09000014,2022-07-02,1,510
Harrow,E09000015,2022-07-02,1,647
Havering,E09000016,2022-07-02,0,1047
Hillingdon,E09000017,2022-07-02,2,781
Hounslow,E09000018,2022-07-02,0,709
Islington,E09000019,2022-07-02,1,379
Kensington and Chelsea,E09000020,2022-07-02,1,308
Kingston upon Thames,E09000021,2022-07-02,0,402
Lambeth,E09000022,2022-07-02,0,643
Lewisham,E09000023,2022-07-02,1,689
Merton,E09000024,2022-07-02,1,506
Newham,E09000025,2022-07-02,0,789
Redbridge,E09000026,2022-07-02,0,931
Richmond upon Thames,E09000027,2022-07-02,0,371
Southwark,E09000028,2022-07-02,2,488
Sutton,E09000029,2022-07-02,1,570
Tower Hamlets,E09000030,2022-07-02,0,489
Waltham Forest,E09000031,2022-07-02,0,636
Wandsworth,E09000032,2022-07-02,0,591
Westminster,E09000033,2022-07-02,0,406
Barking and Dagenham,E09000002,2022-07-03,0,594
Barnet,E09000003,2022-07-03,0,954
Bexley,E09000004,2022-07-03,0,735
Brent,E09000005,2022-07-03,0,899
Bromley,E09000006,2022-07-03,0,786
Camden,E09000007,2022-07-03,0,363
Croydon,E09000008,2022-07-03,0,1046
Ealing,E09000009,2022-07-03,1,841
Enfield,E09000010,2022-07-03,1,760
Greenwich,E09000011,2022-07-03,3,585
Hackney and City of London,E09000012,2022-07-03,0,567
Hammersmith and Fulham,E09000013,2022-07-03,0,325
Haringey,E09000014,2022-07-03,1,511
Harrow,E09000015,2022-07-03,0,647
Havering,E09000016,2022-07-03,0,1047
Hillingdon,E09000017,2022-07-03,1,782
Hounslow,E09000018,2022-07-03,0,709
Islington,E09000019,2022-07-03,1,380
Kensington and Chelsea,E09000020,2022-07-03,0,308
Kingston upon Thames,E09000021,2022-07-03,0,402
Lambeth,E09000022,2022-07-03,0,643
Lewisham,E09000023,2022-07-03,0,689
Merton,E09000024,2022-07-03,1,507
Newham,E09000025,2022-07-03,1,790
Redbridge,E09000026,2022-07-03,0,931
Richmond upon Thames,E09000027,2022-07-03,0,371
Southwark,E09000028,2022-07-03,0,488
Sutton,E09000029,2022-07-03,0,570
Tower Hamlets,E09000030,2022-07-03,0,489
Waltham Forest,E09000031,2022-07-03,1,637
Wandsworth,E09000032,2022-07-03,0,591
Westminster,E09000033,2022-07-03,0,406
Barking and Dagenham,E09000002,2022-07-04,0,594
Barnet,E09000003,2022-07-04,0,954
Bexley,E09000004,2022-07-04,1,736
Brent,E09000005,2022-07-04,1,900
Bromley,E09000006,2022-07-04,0,786
Camden,E09000007,2022-07-04,0,363
Croydon,E09000008,2022-07-04,0,1046
Ealing,E09000009,2022-07-04,1,842
Enfield,E09000010,2022-07-04,0,760
Greenwich,E09000011,2022-07-04,0,585
Hackney and City of London,E09000012,2022-07-04,1,568
Hammersmith and Fulham,E09000013,2022-07-04,0,325
Haringey,E09000014,2022-07-04,0,511
Harrow,E09000015,2022-07-04,0,647
Havering,E09000016,2022-07-04,1,1048
Hillingdon,E09000017,2022-07-04,0,782
Hounslow,E09000018,2022-07-04,0,709
Islington,E09000019,2022-07-04,0,380
Kensington and Chelsea,E09000020,2022-07-04,1,309
Kingston upon Thames,E09000021,2022-07-04,1,403
Lambeth,E09000022,2022-07-04,1,644
Lewisham,E09000023,2022-07-04,2,691
Merton,E09000024,2022-07-04,0,507
Newham,E09000025,2022-07-04,0,790
Redbridge,E09000026,2022-07-04,0,931
Richmond upon Thames,E09000027,2022-07-04,0,371
Southwark,E09000028,2022-07-04,0,488
Sutton,E09000029,2022-07-04,0,570
Tower Hamlets,E09000030,2022-07-04,0,489
Waltham Forest,E09000031,2022-07-04,1,638
Wandsworth,E09000032,2022-07-04,0,591
Westminster,E09000033,2022-07-04,0,406
Barking and Dagenham,E09000002,2022-07-05,0,594
Barnet,E09000003,2022-07-05,0,954
Bexley,E09000004,2022-07-05,0,736
Brent,E09000005,2022-07-05,1,901
Bromley,E09000006,2022-07-05,1,787
Camden,E09000007,2022-07-05,0,363
Croydon,E09000008,2022-07-05,1,1047
Ealing,E09000009,2022-07-05,1,843
Enfield,E09000010,2022-07-05,0,760
Greenwich,E09000011,2022-07-05,1,586
Hackney and City of London,E09000012,2022-07-05,0,568
Hammersmith and Fulham,E09000013,2022-07-05,0,325
Haringey,E09000014,2022-07-05,0,511
Harrow,E09000015,2022-07-05,0,647
Havering,E09000016,2022-07-05,0,1048
Hillingdon,E09000017,2022-07-05,0,782
Hounslow,E09000018,2022-07-05,0,709
Islington,E09000019,2022-07-05,1,381
Kensington and Chelsea,E09000020,2022-07-05,0,309
Kingston upon Thames,E09000021,2022-07-05,0,403
Lambeth,E09000022,2022-07-05,0,644
Lewisham,E09000023,2022-07-05,0,691
Merton,E09000024,2022-07-05,0,507
Newham,E09000025,2022-07-05,0,790
Redbridge,E09000026,2022-07-05,1,932
Richmond upon Thames,E09000027,2022-07-05,1,372
Southwark,E09000028,2022-07-05,0,488
Sutton,E09000029,2022-07-05,1,571
Tower Hamlets,E09000030,2022-07-05,0,489
Waltham Forest,E09000031,2022-07-05,1,639
Wandsworth,E09000032,2022-07-05,0,591
Westminster,E09000033,2022-07-05,0,406
Barking and Dagenham,E09000002,2022-07-06,0,594
Barnet,E09000003,2022-07-06,1,955
Bexley,E09000004,2022-07-06,0,736
Brent,E09000005,2022-07-06,1,902
Bromley,E09000006,2022-07-06,1,788
Camden,E09000007,2022-07-06,0,363
Croydon,E09000008,2022-07-06,1,1048
Ealing,E09000009,2022-07-06,0,843
Enfield,E09000010,2022-07-06,0,760
Greenwich,E09000011,2022-07-06,0,586
Hackney and City of London,E09000012,2022-07-06,1,569
Hammersmith and Fulham,E09000013,2022-07-06,0,325
Haringey,E09000014,2022-07-06,0,511
Harrow,E09000015,2022-07-06,0,647
Havering,E09000016,2022-07-06,1,1049
Hillingdon,E09000017,2022-07-06,1,783
Hounslow,E09000018,2022-07-06,0,709
Islington,E09000019,2022-07-06,0,381
Kensington and Chelsea,E09000020,2022-07-06,0,309
Kingston upon Thames,E09000021,2022-07-06,0,403
Lambeth,E09000022,2022-07-06,0,644
Lewisham,E09000023,2022-07-06,0,691
Merton,E09000024,2022-07-06,2,509
Newham,E09000025,2022-07-06,0,790
Redbridge,E09000026,2022-07-06,0,932
Richmond upon Thames,E09000027,2022-07-06,1,373
Southwark,E09000028,2022-07-06,0,488
Sutton,E09000029,2022-07-06,0,571
Tower Hamlets,E09000030,2022-07-06,0,489
Waltham Forest,E09000031,2022-07-06,0,639
Wandsworth,E09000032,2022-07-06,0,591
Westminster,E09000033,2022-07-06,0,406
Barking and Dagenham,E09000002,2022-07-07,0,594
Barnet,E09000003,2022-07-07,0,955
Bexley,E09000004,2022-07-07,0,736
Brent,E09000005,2022-07-07,0,902
Bromley,E09000006,2022-07-07,2,790
Camden,E09000007,2022-07-07,1,364
Croydon,E09000008,2022-07-07,0,1048
Ealing,E09000009,2022-07-07,0,843
Enfield,E09000010,2022-07-07,2,762
Greenwich,E09000011,2022-07-07,0,586
Hackney and City of London,E09000012,2022-07-07,0,569
Hammersmith and Fulham,E09000013,2022-07-07,0,325
Haringey,E09000014,2022-07-07,0,511
Harrow,E09000015,2022-07-07,1,648
Havering,E09000016,2022-07-07,1,1050
Hillingdon,E09000017,2022-07-07,1,784
Hounslow,E09000018,2022-07-07,0,709
Islington,E09000019,2022-07-07,0,381
Kensington and Chelsea,E09000020,2022-07-07,0,309
Kingston upon Thames,E09000021,2022-07-07,0,403
Lambeth,E09000022,2022-07-07,0,644
Lewisham,E09000023,2022-07-07,0,691
Merton,E09000024,2022-07-07,0,509
Newham,E09000025,2022-07-07,0,790
Redbridge,E09000026,2022-07-07,2,934
Richmond upon Thames,E09000027,2022-07-07,0,373
Southwark,E09000028,2022-07-07,1,489
Sutton,E09000029,2022-07-07,0,571
Tower Hamlets,E09000030,2022-07-07,0,489
Waltham Forest,E09000031,2022-07-07,2,641
Wandsworth,E09000032,2022-07-07,1,592
Westminster,E09000033,2022-07-07,3,409
Barking and Dagenham,E09000002,2022-07-08,0,594
Barnet,E09000003,2022-07-08,2,957
Bexley,E09000004,2022-07-08,1,737
Brent,E09000005,2022-07-08,0,902
Bromley,E09000006,2022-07-08,0,790
Camden,E09000007,2022-07-08,1,365
Croydon,E09000008,2022-07-08,1,1049
Ealing,E09000009,2022-07-08,0,843
Enfield,E09000010,2022-07-08,0,762
Greenwich,E09000011,2022-07-08,1,587
Hackney and City of London,E09000012,2022-07-08,1,570
Hammersmith and Fulham,E09000013,2022-07-08,0,325
Haringey,E09000014,2022-07-08,0,511
Harrow,E09000015,2022-07-08,1,649
Havering,E09000016,2022-07-08,1,1051
Hillingdon,E09000017,2022-07-08,1,785
Hounslow,E09000018,2022-07-08,0,709
Islington,E09000019,2022-07-08,0,381
Kensington and Chelsea,E09000020,2022-07-08,0,309
Kingston upon Thames,E09000021,2022-07-08,0,403
Lambeth,E09000022,2022-07-08,1,645
Lewisham,E09000023,2022-07-08,0,691
Merton,E09000024,2022-07-08,0,509
Newham,E09000025,2022-07-08,0,790
Redbridge,E09000026,2022-07-08,0,934
Richmond upon Thames,E09000027,2022-07-08,0,373
Southwark,E09000028,2022-07-08,0,489
Sutton,E09000029,2022-07-08,0,571
Tower Hamlets,E09000030,2022-07-08,0,489
Waltham Forest,E09000031,2022-07-08,0,641
Wandsworth,E09000032,2022-07-08,2,594
Westminster,E09000033,2022-07-08,1,410
Barking and Dagenham,E09000002,2022-07-09,0,594
Barnet,E09000003,2022-07-09,0,957
Bexley,E09000004,2022-07-09,2,739
Brent,E09000005,2022-07-09,0,902
Bromley,E09000006,2022-07-09,0,790
Camden,E09000007,2022-07-09,0,365
Croydon,E09000008,2022-07-09,1,1050
Ealing,E09000009,2022-07-09,1,844
Enfield,E09000010,2022-07-09,0,762
Greenwich,E09000011,2022-07-09,0,587
Hackney and City of London,E09000012,2022-07-09,0,570
Hammersmith and Fulham,E09000013,2022-07-09,0,325
Haringey,E09000014,2022-07-09,0,511
Harrow,E09000015,2022-07-09,1,650
Havering,E09000016,2022-07-09,0,1051
Hillingdon,E09000017,2022-07-09,0,785
Hounslow,E09000018,2022-07-09,1,710
Islington,E09000019,2022-07-09,2,383
Kensington and Chelsea,E09000020,2022-07-09,0,309
Kingston upon Thames,E09000021,2022-07-09,1,404
Lambeth,E09000022,2022-07-09,1,646
Lewisham,E09000023,2022-07-09,1,692
Merton,E09000024,2022-07-09,0,509
Newham,E09000025,2022-07-09,0,790
Redbridge,E09000026,2022-07-09,1,935
Richmond upon Thames,E09000027,2022-07-09,0,373
Southwark,E09000028,2022-07-09,1,490
Sutton,E09000029,2022-07-09,1,572
Tower Hamlets,E09000030,2022-07-09,0,489
Waltham Forest,E09000031,2022-07-09,0,641
Wandsworth,E09000032,2022-07-09,0,594
Westminster,E09000033,2022-07-09,0,410
Barking and Dagenham,E09000002,2022-07-10,1,595
Barnet,E09000003,2022-07-10,1,958
Bexley,E09000004,2022-07-10,1,740
Brent,E09000005,2022-07-10,0,902
Bromley,E09000006,2022-07-10,0,790
Camden,E09000007,2022-07-10,0,365
Croydon,E09000008,2022-07-10,1,1051
Ealing,E09000009,2022-07-10,0,844
Enfield,E09000010,2022-07-10,0,762
Greenwich,E09000011,2022-07-10,0,587
Hackney and City of London,E09000012,2022-07-10,1,571
Hammersmith and Fulham,E09000013,2022-07-10,1,326
Haringey,E09000014,2022-07-10,0,511
Harrow,E09000015,2022-07-10,0,650
Havering,E09000016,2022-07-10,1,1052
Hillingdon,E09000017,2022-07-10,1,786
Hounslow,E09000018,2022-07-10,0,710
Islington,E09000019,2022-07-10,0,383
Kensington and Chelsea,E09000020,2022-07-10,0,309
Kingston upon Thames,E09000021,2022-07-10,1,405
Lambeth,E09000022,2022-07-10,1,647
